,tourney_name,surface,tourney_level,tourney_date,fed_age,opp_name,opp_hand,opp_ht,opp_ioc,opp_age,score,best_of,round,minutes,fed_rank,fed_rank_points,opp_rank,opp_rank_points,fed_won
76436,Canada Masters,Hard,M,20170807,35.9972621492,Peter Polansky,R,180.0,CAN,29.144421629,6-2 6-1,3,R32,53.0,3.0,6545.0,116.0,488.0,1
76452,Canada Masters,Hard,M,20170807,35.9972621492,David Ferrer,R,175.0,ESP,35.3483915127,4-6 6-4 6-2,3,R16,116.0,3.0,6545.0,33.0,1255.0,1
76460,Canada Masters,Hard,M,20170807,35.9972621492,Roberto Bautista Agut,R,183.0,ESP,29.3141683778,6-4 6-4,3,QF,68.0,3.0,6545.0,16.0,2335.0,1
76464,Canada Masters,Hard,M,20170807,35.9972621492,Robin Haase,R,190.0,NED,30.338124572199998,6-3 7-6(5),3,SF,75.0,3.0,6545.0,52.0,888.0,1
76466,Canada Masters,Hard,M,20170807,35.9972621492,Alexander Zverev,R,198.0,GER,20.2984257358,6-3 6-4,3,F,68.0,3.0,6545.0,8.0,3560.0,0
76585,US Open,Hard,G,20170828,36.054757015700005,Frances Tiafoe,R,188.0,USA,19.6030116359,4-6 6-2 6-1 1-6 6-4,5,R128,157.0,3.0,7145.0,70.0,705.0,1
76641,US Open,Hard,G,20170828,36.054757015700005,Mikhail Youzhny,R,183.0,RUS,35.1759069131,6-1 6-7(3) 4-6 6-4 6-2,5,R64,188.0,3.0,7145.0,101.0,541.0,1
76669,US Open,Hard,G,20170828,36.054757015700005,Feliciano Lopez,L,188.0,ESP,35.9370294319,6-3 6-3 7-5,5,R32,106.0,3.0,7145.0,35.0,1250.0,1
76683,US Open,Hard,G,20170828,36.054757015700005,Philipp Kohlschreiber,R,178.0,GER,33.867214236799995,6-4 6-2 7-5,5,R16,109.0,3.0,7145.0,37.0,1135.0,1
76690,US Open,Hard,G,20170828,36.054757015700005,Juan Martin del Potro,R,198.0,ARG,28.9281314168,7-5 3-6 7-6(8) 6-4,5,QF,170.0,3.0,7145.0,28.0,1460.0,0
76939,Shanghai Masters,Hard,M,20171009,36.1697467488,Diego Schwartzman,R,170.0,ARG,25.1471594798,7-6(4) 6-4,3,R32,93.0,2.0,7505.0,26.0,1720.0,1
76955,Shanghai Masters,Hard,M,20171009,36.1697467488,Alexandr Dolgopolov,R,180.0,UKR,28.919917864499997,6-4 6-2,3,R16,60.0,2.0,7505.0,41.0,1116.0,1
76963,Shanghai Masters,Hard,M,20171009,36.1697467488,Richard Gasquet,R,185.0,FRA,31.310061601599998,7-5 6-4,3,QF,78.0,2.0,7505.0,31.0,1410.0,1
76967,Shanghai Masters,Hard,M,20171009,36.1697467488,Juan Martin del Potro,R,198.0,ARG,29.0431211499,3-6 6-3 6-3,3,SF,117.0,2.0,7505.0,23.0,1865.0,1
76969,Shanghai Masters,Hard,M,20171009,36.1697467488,Rafael Nadal,L,185.0,ESP,31.351129363400002,6-4 6-3,3,F,72.0,2.0,7505.0,1.0,9875.0,1
77066,Basel,Hard,A,20171023,36.2080766598,Frances Tiafoe,R,188.0,USA,19.7563312799,6-1 6-3,3,R32,61.0,2.0,8505.0,76.0,663.0,1
77074,Basel,Hard,A,20171023,36.2080766598,Benoit Paire,R,196.0,FRA,28.4599589322,6-1 6-3,3,R16,57.0,2.0,8505.0,40.0,1155.0,1
77078,Basel,Hard,A,20171023,36.2080766598,Adrian Mannarino,L,183.0,FRA,29.3169062286,4-6 6-1 6-3,3,QF,103.0,2.0,8505.0,28.0,1580.0,1
77080,Basel,Hard,A,20171023,36.2080766598,David Goffin,R,163.0,BEL,26.8774811773,6-1 6-2,3,SF,60.0,2.0,8505.0,10.0,2840.0,1
77081,Basel,Hard,A,20171023,36.2080766598,Juan Martin del Potro,R,198.0,ARG,29.0814510609,6-7(5) 6-4 6-3,3,F,151.0,2.0,8505.0,19.0,2225.0,1
77160,Tour Finals,Hard,F,20171113,36.265571526399995,Marin Cilic,R,198.0,CRO,29.125256673499997,6-7(5) 6-4 6-1,3,RR,114.0,2.0,9005.0,5.0,3805.0,1
77163,Tour Finals,Hard,F,20171113,36.265571526399995,David Goffin,R,163.0,BEL,26.934976043800006,2-6 6-3 6-4,3,SF,105.0,2.0,9005.0,8.0,2975.0,0
77371,Australian Open,Hard,G,20180115,36.438056125900005,Aljaz Bedene,R,181.0,SLO,28.4955509925,6-3 6-4 6-3,5,R128,99.0,2.0,9605.0,51.0,968.0,1
77403,Australian Open,Hard,G,20180115,36.438056125900005,Jan Lennard Struff,R,193.0,GER,27.726214921300002,6-4 6-4 7-6(4),5,R64,115.0,2.0,9605.0,55.0,870.0,1
77419,Australian Open,Hard,G,20180115,36.438056125900005,Richard Gasquet,R,185.0,FRA,31.578370978800002,6-2 7-5 6-4,5,R32,119.0,2.0,9605.0,31.0,1375.0,1
77427,Australian Open,Hard,G,20180115,36.438056125900005,Marton Fucsovics,R,188.0,HUN,25.9356605065,6-4 7-6(3) 6-2,5,R16,121.0,2.0,9605.0,80.0,674.0,1
77431,Australian Open,Hard,G,20180115,36.438056125900005,Tomas Berdych,R,196.0,CZE,32.3285420945,7-6(1) 6-3 6-4,5,QF,134.0,2.0,9605.0,20.0,2050.0,1
77433,Australian Open,Hard,G,20180115,36.438056125900005,Hyeon Chung,R,,KOR,21.659137577,6-1 5-2 RET,5,SF,62.0,2.0,9605.0,58.0,857.0,1
77434,Australian Open,Hard,G,20180115,36.438056125900005,Marin Cilic,R,198.0,CRO,29.297741273099998,6-2 6-7(5) 6-3 3-6 6-1,5,F,183.0,2.0,9605.0,6.0,3805.0,1
77688,Rotterdam,Hard,A,20180212,36.514715948,Ruben Bemelmans,L,,BEL,30.0807665982,6-1 6-2,3,R32,47.0,2.0,9605.0,116.0,498.0,1
77696,Rotterdam,Hard,A,20180212,36.514715948,Philipp Kohlschreiber,R,178.0,GER,34.3271731691,7-6(8) 7-5,3,R16,101.0,2.0,9605.0,36.0,1335.0,1
77699,Rotterdam,Hard,A,20180212,36.514715948,Robin Haase,R,190.0,NED,30.855578371,4-6 6-1 6-1,3,QF,79.0,2.0,9605.0,42.0,1175.0,1
77701,Rotterdam,Hard,A,20180212,36.514715948,Andreas Seppi,R,190.0,ITA,33.9767282683,6-3 7-6(3),3,SF,84.0,2.0,9605.0,81.0,686.0,1
77702,Rotterdam,Hard,A,20180212,36.514715948,Grigor Dimitrov,R,188.0,BUL,26.7460643395,6-2 6-2,3,F,55.0,2.0,9605.0,5.0,4425.0,1
77944,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Federico Delbonis,L,190.0,ARG,27.4140999316,6-3 7-6(6),3,R64,101.0,1.0,10060.0,67.0,800.0,1
77960,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Filip Krajinovic,R,185.0,SRB,26.0177960301,6-2 6-1,3,R32,58.0,1.0,10060.0,28.0,1503.0,1
77967,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Jeremy Chardy,R,188.0,FRA,31.0581793292,7-5 6-4,3,R16,82.0,1.0,10060.0,100.0,580.0,1
77971,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Hyeon Chung,R,,KOR,21.793292265599998,7-5 6-1,3,QF,82.0,1.0,10060.0,26.0,1567.0,1
77973,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Borna Coric,R,188.0,CRO,21.3032169747,5-7 6-4 6-4,3,SF,140.0,1.0,10060.0,49.0,1026.0,1
77974,Indian Wells Masters,Hard,M,20180305,36.572210814499996,Juan Martin del Potro,R,198.0,ARG,29.445585215599998,6-4 6-7(8) 7-6(2),3,F,162.0,1.0,10060.0,8.0,3200.0,0
78038,Miami Masters,Hard,M,20180319,36.6105407255,Thanasi Kokkinakis,R,,AUS,21.9383983573,3-6 6-3 7-6(4),3,R64,141.0,1.0,9660.0,175.0,319.0,0
78745,Stuttgart,Grass,A,20180611,36.8405201916,Mischa Zverev,L,190.0,GER,30.803559206,3-6 6-4 6-2,3,R16,93.0,2.0,8670.0,54.0,950.0,1
78749,Stuttgart,Grass,A,20180611,36.8405201916,Guido Pella,L,185.0,ARG,28.068446269699997,6-4 6-4,3,QF,65.0,2.0,8670.0,75.0,745.0,1
78751,Stuttgart,Grass,A,20180611,36.8405201916,Nick Kyrgios,R,193.0,AUS,23.1238877481,6-7(2) 6-2 7-6(5),3,SF,111.0,2.0,8670.0,24.0,1585.0,1
78752,Stuttgart,Grass,A,20180611,36.8405201916,Milos Raonic,R,196.0,CAN,27.4551676934,6-4 7-6(3),3,F,78.0,2.0,8670.0,35.0,1255.0,1
78768,Halle,Grass,A,20180618,36.8596851472,Aljaz Bedene,R,181.0,SLO,28.917180013699998,6-3 6-4,3,R32,71.0,1.0,8920.0,72.0,770.0,1
78776,Halle,Grass,A,20180618,36.8596851472,Benoit Paire,R,196.0,FRA,29.1115674196,6-3 3-6 7-6(7),3,R16,118.0,1.0,8920.0,48.0,1010.0,1
78780,Halle,Grass,A,20180618,36.8596851472,Matthew Ebden,R,188.0,AUS,30.559890486,7-6(2) 7-5,3,QF,88.0,1.0,8920.0,60.0,911.0,1
78782,Halle,Grass,A,20180618,36.8596851472,Denis Kudla,R,180.0,USA,25.8343600274,7-6(1) 7-5,3,SF,87.0,1.0,8920.0,109.0,507.0,1
78783,Halle,Grass,A,20180618,36.8596851472,Borna Coric,R,188.0,CRO,21.590691307300002,7-6(6) 3-6 6-2,3,F,126.0,1.0,8920.0,34.0,1245.0,0
78868,Wimbledon,Grass,G,20180702,36.8980150582,Dusan Lajovic,R,180.0,SRB,28.005475701599998,6-1 6-3 6-4,5,R128,79.0,2.0,8720.0,58.0,920.0,1
78932,Wimbledon,Grass,G,20180702,36.8980150582,Lukas Lacko,R,185.0,SVK,30.6611909651,6-4 6-4 6-1,5,R64,90.0,2.0,8720.0,73.0,752.0,1
78964,Wimbledon,Grass,G,20180702,36.8980150582,Jan Lennard Struff,R,193.0,GER,28.186173853499998,6-3 7-5 6-2,5,R32,94.0,2.0,8720.0,64.0,865.0,1
78980,Wimbledon,Grass,G,20180702,36.8980150582,Adrian Mannarino,L,183.0,FRA,30.006844627,6-0 7-5 6-4,5,R16,105.0,2.0,8720.0,26.0,1580.0,1
78988,Wimbledon,Grass,G,20180702,36.8980150582,Kevin Anderson,R,203.0,RSA,32.1232032854,2-6 6-7(5) 7-5 6-4 13-11,5,QF,254.0,2.0,8720.0,8.0,3635.0,0
79339,Cincinnati Masters,Hard,M,20180813,37.0130047912,Peter Gojowczyk,R,185.0,GER,29.078713210100002,6-4 6-4,3,R32,72.0,2.0,6480.0,47.0,1013.0,1
79355,Cincinnati Masters,Hard,M,20180813,37.0130047912,Leonardo Mayer,R,188.0,ARG,31.2470910335,6-1 7-6(6),3,R16,72.0,2.0,6480.0,50.0,987.0,1
79363,Cincinnati Masters,Hard,M,20180813,37.0130047912,Stan Wawrinka,R,183.0,SUI,33.3771389459,6-7(2) 7-6(6) 6-2,3,QF,136.0,2.0,6480.0,151.0,380.0,1
79367,Cincinnati Masters,Hard,M,20180813,37.0130047912,David Goffin,R,180.0,BEL,27.6824093087,7-6(3) 1-1 RET,3,SF,62.0,2.0,6480.0,11.0,3085.0,1
79369,Cincinnati Masters,Hard,M,20180813,37.0130047912,Novak Djokovic,R,188.0,SRB,31.227926078000003,6-4 6-4,3,F,84.0,2.0,6480.0,10.0,3445.0,0
79479,US Open,Hard,G,20180827,37.051334702300004,Yoshihito Nishioka,L,170.0,JPN,22.9158110883,6-2 6-2 6-4,5,R128,112.0,2.0,7080.0,177.0,323.0,1
79511,US Open,Hard,G,20180827,37.051334702300004,Benoit Paire,R,196.0,FRA,29.303216974699996,7-5 6-4 6-4,5,R64,117.0,2.0,7080.0,56.0,955.0,1
79527,US Open,Hard,G,20180827,37.051334702300004,Nick Kyrgios,R,193.0,AUS,23.3347022587,6-4 6-1 7-5,5,R32,104.0,2.0,7080.0,30.0,1345.0,1
79535,US Open,Hard,G,20180827,37.051334702300004,John Millman,R,183.0,AUS,29.2019164956,3-6 7-5 7-6(7) 7-6(3),5,R16,215.0,2.0,7080.0,55.0,963.0,0
79797,Shanghai Masters,Hard,M,20181008,37.166324435300005,Roberto Bautista Agut,R,183.0,ESP,30.4832306639,6-3 2-6 6-4,3,R16,112.0,2.0,6900.0,28.0,1570.0,1
79801,Shanghai Masters,Hard,M,20181008,37.166324435300005,Kei Nishikori,R,178.0,JPN,28.774811772800003,6-4 7-6(4),3,QF,111.0,2.0,6900.0,12.0,2730.0,1
79803,Shanghai Masters,Hard,M,20181008,37.166324435300005,Borna Coric,R,188.0,CRO,21.8973305955,6-4 6-4,3,SF,73.0,2.0,6900.0,19.0,1815.0,0
79899,Basel,Hard,A,20181022,37.2046543463,Filip Krajinovic,R,185.0,SRB,26.6502395619,6-2 4-6 6-4,3,R32,129.0,3.0,6260.0,35.0,1235.0,1
79907,Basel,Hard,A,20181022,37.2046543463,Jan Lennard Struff,R,193.0,GER,28.4928131417,6-3 7-5,3,R16,67.0,3.0,6260.0,52.0,935.0,1
79911,Basel,Hard,A,20181022,37.2046543463,Gilles Simon,R,183.0,FRA,33.8179329227,7-6(1) 4-6 6-4,3,QF,154.0,3.0,6260.0,32.0,1290.0,1
79913,Basel,Hard,A,20181022,37.2046543463,Daniil Medvedev,R,198.0,RUS,22.694045174499998,6-1 6-4,3,SF,64.0,3.0,6260.0,20.0,1842.0,1
79914,Basel,Hard,A,20181022,37.2046543463,Marius Copil,R,193.0,ROU,28.013689253899997,7-6(5) 6-4,3,F,94.0,3.0,6260.0,93.0,608.0,1
79977,Paris Masters,Hard,M,20181029,37.2238193018,Fabio Fognini,R,178.0,ITA,31.4332648871,6-4 6-3,3,R16,73.0,3.0,6260.0,14.0,2315.0,1
79984,Paris Masters,Hard,M,20181029,37.2238193018,Kei Nishikori,R,178.0,JPN,28.832306639299997,6-4 6-4,3,QF,79.0,3.0,6260.0,11.0,3210.0,1
79987,Paris Masters,Hard,M,20181029,37.2238193018,Novak Djokovic,R,188.0,SRB,31.4387405886,7-6(6) 5-7 7-6(3),3,SF,182.0,3.0,6260.0,2.0,7445.0,0
80009,Tour Finals,Hard,F,20181112,37.2621492129,Kei Nishikori,R,178.0,JPN,28.870636550300002,7-6(4) 6-3,3,RR,87.0,3.0,6020.0,9.0,3390.0,0
80010,Tour Finals,Hard,F,20181112,37.2621492129,Dominic Thiem,R,185.0,AUT,25.1909650924,6-2 6-3,3,RR,66.0,3.0,6020.0,8.0,3895.0,1
80011,Tour Finals,Hard,F,20181112,37.2621492129,Kevin Anderson,R,203.0,RSA,32.4873374401,6-4 6-3,3,RR,77.0,3.0,6020.0,6.0,4310.0,1
80018,Tour Finals,Hard,F,20181112,37.2621492129,Alexander Zverev,R,198.0,GER,21.563312799499997,7-5 7-6(5),3,SF,95.0,3.0,6020.0,5.0,5085.0,0
80163,Australian Open,Hard,G,20190114,37.4346338125,Stefanos Tsitsipas,R,193.0,GRE,20.424366872,6-7(11) 7-6(3) 7-5 7-6(5),5,R16,225.0,3.0,6420.0,15.0,2095.0,0
80194,Australian Open,Hard,G,20190114,37.4346338125,Daniel Evans,R,175.0,GBR,28.6461327858,7-6(5) 7-6(3) 6-3,5,R64,155.0,3.0,6420.0,189.0,266.0,1
80220,Australian Open,Hard,G,20190114,37.4346338125,Denis Istomin,R,188.0,UZB,32.3531827515,6-3 6-4 6-4,5,R128,117.0,3.0,6420.0,101.0,577.0,1
80221,Australian Open,Hard,G,20190114,37.4346338125,Taylor Fritz,R,193.0,USA,21.212867898699997,6-2 7-5 6-2,5,R32,88.0,3.0,6420.0,50.0,964.0,1
80571,Dubai,Hard,A,20190225,37.549623545500005,Stefanos Tsitsipas,R,193.0,GRE,20.5393566051,6-4 6-4,3,F,69.0,7.0,4100.0,11.0,2965.0,1
80573,Dubai,Hard,A,20190225,37.549623545500005,Borna Coric,R,188.0,CRO,22.2806297057,6-2 6-2,3,SF,67.0,7.0,4100.0,13.0,2605.0,1
80577,Dubai,Hard,A,20190225,37.549623545500005,Marton Fucsovics,R,188.0,HUN,27.0472279261,7-6(6) 6-4,3,QF,116.0,7.0,4100.0,35.0,1150.0,1
80585,Dubai,Hard,A,20190225,37.549623545500005,Fernando Verdasco,L,188.0,ESP,35.279945243,6-3 3-6 6-3,3,R16,94.0,7.0,4100.0,32.0,1200.0,1
80601,Dubai,Hard,A,20190225,37.549623545500005,Philipp Kohlschreiber,R,178.0,GER,35.3620807666,6-4 3-6 6-1,3,R32,95.0,7.0,4100.0,31.0,1205.0,1
80629,Indian Wells Masters,Hard,M,20190304,37.568788501,Dominic Thiem,R,185.0,AUT,25.4976043806,3-6 6-3 7-5,3,F,122.0,4.0,4600.0,8.0,3800.0,0
80632,Indian Wells Masters,Hard,M,20190304,37.568788501,Hubert Hurkacz,R,196.0,POL,22.056125941100007,6-4 6-4,3,QF,73.0,4.0,4600.0,67.0,798.0,1
80639,Indian Wells Masters,Hard,M,20190304,37.568788501,Kyle Edmund,R,188.0,GBR,24.1505817933,6-1 6-4,3,R16,63.0,4.0,4600.0,23.0,1520.0,1
80653,Indian Wells Masters,Hard,M,20190304,37.568788501,Stan Wawrinka,R,183.0,SUI,33.932922655700004,6-3 6-4,3,R32,59.0,4.0,4600.0,40.0,1130.0,1
80681,Indian Wells Masters,Hard,M,20190304,37.568788501,Peter Gojowczyk,R,185.0,GER,29.6344969199,6-1 7-5,3,R64,77.0,4.0,4600.0,85.0,640.0,1
80722,Miami Masters,Hard,M,20190318,37.607118412,John Isner,R,206.0,USA,33.891854893899996,6-1 6-4,3,F,63.0,5.0,4600.0,9.0,3485.0,1
80724,Miami Masters,Hard,M,20190318,37.607118412,Denis Shapovalov,L,185.0,CAN,19.923340178,6-2 6-4,3,SF,72.0,5.0,4600.0,23.0,1550.0,1
80727,Miami Masters,Hard,M,20190318,37.607118412,Kevin Anderson,R,203.0,RSA,32.8323066393,6-0 6-4,3,QF,85.0,5.0,4600.0,7.0,4115.0,1
80734,Miami Masters,Hard,M,20190318,37.607118412,Daniil Medvedev,R,198.0,RUS,23.0965092402,6-4 6-2,3,R16,61.0,5.0,4600.0,15.0,2230.0,1
80748,Miami Masters,Hard,M,20190318,37.607118412,Filip Krajinovic,R,185.0,SRB,27.0527036277,7-5 6-3,3,R32,90.0,5.0,4600.0,103.0,576.0,1
80775,Miami Masters,Hard,M,20190318,37.607118412,Radu Albot,R,175.0,MDA,29.3470225873,4-6 7-5 6-3,3,R64,128.0,5.0,4600.0,46.0,971.0,1
81057,Madrid Masters,Clay,M,20190506,37.7412731006,Dominic Thiem,R,185.0,AUT,25.6700889802,3-6 7-6(11) 6-4,3,QF,130.0,3.0,5590.0,5.0,5085.0,0
81062,Madrid Masters,Clay,M,20190506,37.7412731006,Gael Monfils,R,193.0,FRA,32.6762491444,6-0 4-6 7-6(3),3,R16,120.0,3.0,5590.0,18.0,1920.0,1
81072,Madrid Masters,Clay,M,20190506,37.7412731006,Richard Gasquet,R,185.0,FRA,32.8815879535,6-2 6-3,3,R32,52.0,3.0,5590.0,39.0,1105.0,1
81119,Rome Masters,Clay,M,20190513,37.7604380561,Borna Coric,R,188.0,CRO,22.4914442163,2-6 6-4 7-6(7),3,R16,151.0,3.0,5770.0,15.0,2445.0,1
81132,Rome Masters,Clay,M,20190513,37.7604380561,Joao Sousa,R,185.0,POR,30.119096509200002,6-4 6-3,3,R32,80.0,3.0,5770.0,72.0,717.0,1
81261,Roland Garros,Clay,G,20190527,37.7987679671,Lorenzo Sonego,R,191.0,ITA,24.043805612600003,6-2 6-4 6-4,5,R128,101.0,3.0,5950.0,74.0,732.0,1
81301,Roland Garros,Clay,G,20190527,37.7987679671,Oscar Otte,R,,GER,25.8617385352,6-4 6-3 6-4,5,R64,96.0,3.0,5950.0,144.0,391.0,1
81321,Roland Garros,Clay,G,20190527,37.7987679671,Casper Ruud,R,183.0,NOR,20.4271047228,6-3 6-1 7-6(8),5,R32,131.0,3.0,5950.0,63.0,810.0,1
81331,Roland Garros,Clay,G,20190527,37.7987679671,Leonardo Mayer,R,188.0,ARG,32.0328542094,6-2 6-3 6-3,5,R16,102.0,3.0,5950.0,68.0,770.0,1
81336,Roland Garros,Clay,G,20190527,37.7987679671,Stan Wawrinka,R,183.0,SUI,34.162902121799995,7-6(4) 4-6 7-6(5) 6-4,5,QF,215.0,3.0,5950.0,28.0,1365.0,1
81339,Roland Garros,Clay,G,20190527,37.7987679671,Rafael Nadal,L,185.0,ESP,32.9801505818,6-3 6-4 6-2,5,SF,145.0,3.0,5950.0,2.0,7945.0,0
81394,Halle,Grass,A,20190617,37.8562628337,David Goffin,R,180.0,BEL,28.5256673511,7-6(2) 6-1,3,F,83.0,3.0,6420.0,33.0,1255.0,1
81395,Halle,Grass,A,20190617,37.8562628337,Pierre Hugues Herbert,R,188.0,FRA,28.249144421599997,6-3 6-3,3,SF,62.0,3.0,6420.0,43.0,1008.0,1
81397,Halle,Grass,A,20190617,37.8562628337,Roberto Bautista Agut,R,183.0,ESP,31.1731690623,6-3 4-6 6-4,3,QF,113.0,3.0,6420.0,20.0,1690.0,1
81401,Halle,Grass,A,20190617,37.8562628337,Jo-Wilfried Tsonga,R,188.0,FRA,34.165639972600005,7-6(5) 4-6 7-5,3,R16,136.0,3.0,6420.0,77.0,725.0,1
81409,Halle,Grass,A,20190617,37.8562628337,John Millman,R,183.0,AUS,30.006844627,7-6(1) 6-3,3,R32,77.0,3.0,6420.0,57.0,875.0,1
81572,Wimbledon,Grass,G,20190701,37.8945927447,Lloyd Harris,R,193.0,RSA,22.3463381246,3-6 6-1 6-2 6-2,5,R128,111.0,3.0,6620.0,86.0,652.0,1
81604,Wimbledon,Grass,G,20190701,37.8945927447,Jay Clarke,R,,GBR,20.9281314168,6-1 7-6(3) 6-2,5,R64,97.0,3.0,6620.0,169.0,316.0,1
81620,Wimbledon,Grass,G,20190701,37.8945927447,Lucas Pouille,R,185.0,FRA,25.3497604381,7-5 6-2 7-6(4),5,R32,126.0,3.0,6620.0,28.0,1340.0,1
81628,Wimbledon,Grass,G,20190701,37.8945927447,Matteo Berrettini,R,196.0,ITA,23.216974674899998,6-1 6-2 6-2,5,R16,74.0,3.0,6620.0,20.0,1665.0,1
81632,Wimbledon,Grass,G,20190701,37.8945927447,Kei Nishikori,R,178.0,JPN,29.503080082100002,4-6 6-1 6-4 6-4,5,QF,156.0,3.0,6620.0,7.0,4040.0,1
81634,Wimbledon,Grass,G,20190701,37.8945927447,Rafael Nadal,L,185.0,ESP,33.075975359299996,7-6(3) 1-6 6-3 6-4,5,SF,182.0,3.0,6620.0,2.0,7945.0,1
81635,Wimbledon,Grass,G,20190701,37.8945927447,Novak Djokovic,R,188.0,SRB,32.1095140315,7-6(5) 1-6 7-6(4) 4-6 13-12,5,F,297.0,3.0,6620.0,1.0,12415.0,0
81964,Cincinnati Masters,Hard,M,20190812,38.0095824778,Andrey Rublev,R,188.0,RUS,21.8097193703,6-3 6-4,3,R16,61.0,3.0,7460.0,70.0,836.0,0
81974,Cincinnati Masters,Hard,M,20190812,38.0095824778,Juan Ignacio Londero,R,,ARG,25.990417522199998,6-3 6-4,3,R32,61.0,3.0,7460.0,55.0,940.0,1
82073,US Open,Hard,G,20190826,38.0479123888,Sumit Nagal,R,,IND,22.0260095825,4-6 6-1 6-2 6-4,5,R128,150.0,3.0,6950.0,190.0,264.0,1
82129,US Open,Hard,G,20190826,38.0479123888,Damir Dzumhur,R,172.0,BIH,27.266255989,3-6 6-2 6-3 6-4,5,R64,142.0,3.0,6950.0,99.0,535.0,1
82155,US Open,Hard,G,20190826,38.0479123888,Daniel Evans,R,175.0,GBR,29.2594113621,6-2 6-2 6-1,5,R32,80.0,3.0,6950.0,58.0,955.0,1
82169,US Open,Hard,G,20190826,38.0479123888,David Goffin,R,180.0,BEL,28.717316906199997,6-2 6-2 6-0,5,R16,79.0,3.0,6950.0,15.0,2055.0,1
82176,US Open,Hard,G,20190826,38.0479123888,Grigor Dimitrov,R,188.0,BUL,28.279260780300003,3-6 6-4 3-6 6-4 6-2,5,QF,192.0,3.0,6950.0,78.0,722.0,0
82357,Shanghai Masters,Hard,M,20191007,38.162902121799995,Alexander Zverev,R,198.0,GER,22.464065708400003,6-3 6-7(7) 6-3,3,QF,124.0,3.0,7130.0,6.0,4185.0,0
82365,Shanghai Masters,Hard,M,20191007,38.162902121799995,David Goffin,R,180.0,BEL,28.832306639299997,7-6(7) 6-4,3,R16,114.0,3.0,7130.0,14.0,2190.0,1
82381,Shanghai Masters,Hard,M,20191007,38.162902121799995,Albert Ramos,L,188.0,ESP,31.720739219699997,6-2 7-6(5),3,R32,84.0,3.0,7130.0,46.0,1095.0,1
82487,Basel,Hard,A,20191021,38.2012320329,Alex De Minaur,R,183.0,AUS,20.6735112936,6-2 6-2,3,F,68.0,3.0,6950.0,28.0,1440.0,1
82488,Basel,Hard,A,20191021,38.2012320329,Stefanos Tsitsipas,R,193.0,GRE,21.1909650924,6-4 6-4,3,SF,78.0,3.0,6950.0,7.0,3740.0,1
82493,Basel,Hard,A,20191021,38.2012320329,Radu Albot,R,175.0,MDA,29.941136208099998,6-0 6-3,3,R16,62.0,3.0,6950.0,49.0,1057.0,1
82500,Basel,Hard,A,20191021,38.2012320329,Peter Gojowczyk,R,185.0,GER,30.266940451700002,6-2 6-1,3,R32,52.0,3.0,6950.0,112.0,500.0,1
82594,Tour Finals,Hard,F,20191111,38.2587268994,Stefanos Tsitsipas,R,193.0,GRE,21.2484599589,6-3 6-4,3,SF,96.0,3.0,6190.0,6.0,4000.0,0
